flight,start_index,truth_path_km,lstm_mean_error_km,lstm_median_error_km,lstm_p95_error_km,lstm_path_error_km,great_circle_mean_error_km,great_circle_median_error_km,great_circle_p95_error_km,great_circle_path_error_km,linear_mean_error_km,linear_median_error_km,linear_p95_error_km,linear_path_error_km
06a10c_1742746540,119,70.59497898189433,5.395641919885653,5.2187726750651615,10.878552351674198,9.3272951368821,5.276681709915558,5.089871168889184,10.81380680021812,8.407562042003875,5.273302848097726,5.088344116733125,10.808871251929697,8.407620016858559
06a10c_1742835131,7,249.78958727658522,16.62745572667233,14.253195068526608,38.141518270573485,5.582509699458541,17.431906987599344,15.577455112709723,38.178683618313386,2.6286872133540555,17.416924318034038,15.52859599615377,38.221319978803265,2.6305367636880703
06a10c_1742835131,9,279.63116786780165,16.176769445437976,16.942920442472094,32.38842539670487,-8.550769829231967,16.247447562497886,17.28722356465543,33.47093236646307,-11.309265361169764,16.214727643780716,17.272715128224867,33.46108905922769,-11.307006832364777
06a10c_1742835131,5,339.808394272317,26.374341455137035,26.03013097149919,52.83073660032306,-20.125766526708446,27.277845217203367,25.42058653386215,52.20630930326824,-23.716669597391956,27.25042521204967,25.421062722117668,52.16315763252501,-23.713137429790322
06a10c_1743966731,70,65.44035575128291,6.135016542524849,6.191774455711041,10.400283296977303,3.776508928803352,6.062565398481737,6.345372006541973,10.236473013903453,2.8541885696852773,6.06146243076214,6.344417558313603,10.23461034752846,2.854221607306144
06a10c_1743966731,16,66.71996608902684,4.835517449310382,4.764009267587134,9.010085668639217,0.8340667583313035,4.82505570206198,4.679290773724226,9.01617982733795,-0.08128765044402542,4.82507165894492,4.678880258500945,9.01616520395613,-0.08125538013909761
06a10c_1743966731,123,64.12110032313142,13.0591631448596,12.105923438518767,17.38104082843648,5.9718662411075485,13.0141778945243,12.12256990412492,17.31528976469003,5.051754184333689,13.011228672979632,12.118684470788246,17.31138980366512,5.051793344450886
06a10c_1744796841,56,360.3777836926813,24.39318491744068,20.710114530202972,48.649365277208595,-12.052823795987877,24.803454934225527,21.75271810157503,46.36896634965587,-16.284207273323148,24.826646108250863,21.754061866245827,46.43868392462299,-16.279825037573005
06a10c_1744796841,43,268.53197338406704,24.20200506237205,22.534852523108157,46.99192701133834,-15.557735800523858,24.27922111013444,22.785765423259097,46.971457715487446,-16.473811509350867,24.270421035380327,22.782067402935013,46.95750452948061,-16.472093027620758
06a10c_1744796841,53,391.6511885086204,26.949338846251994,18.239959820519914,61.549556868546986,-23.388892250404922,26.019815170733153,18.691212281039284,59.333566326382034,-26.44885586907452,26.065485502112285,18.711753175261936,59.380578564545694,-26.443767166305634
06a10c_1745254238,1,453.2913110933595,58.53041680108144,61.18482618619412,98.51238080232147,-24.068855549084503,59.134311923079835,62.19758028791154,95.82489524400283,-32.913124608288,59.022181498434165,62.034341248821406,95.67916411401322,-32.9040381652203
06a10c_1745254238,1,453.2913110933595,58.53041680108144,61.18482618619412,98.51238080232147,-24.068855549084503,59.134311923079835,62.19758028791154,95.82489524400283,-32.913124608288,59.022181498434165,62.034341248821406,95.67916411401322,-32.9040381652203
06a10c_1745254238,1,453.2913110933595,58.53041680108144,61.18482618619412,98.51238080232147,-24.068855549084503,59.134311923079835,62.19758028791154,95.82489524400283,-32.913124608288,59.022181498434165,62.034341248821406,95.67916411401322,-32.9040381652203
06a10c_1745329248,2,89.14268352595786,8.74294184491227,7.535706728884408,18.10507802706376,5.60068481818972,8.585054417035547,7.22623464732478,17.83990750782648,4.686450867505101,8.585242965387241,7.226627061422864,17.840762989655573,4.686541095429533
06a10c_1745329248,0,68.83690277638986,5.334075739278069,5.149129246246317,11.604276076815049,3.3165056446273695,5.265385084779672,5.046021028130673,11.512722977973773,2.4014229186548874,5.265142674791462,5.045564871436154,11.512215682644257,2.4014623637923194
06a10c_1745329248,4,102.14753124388838,29.88325350548489,31.43412786806782,46.16399811856081,13.983164110211462,29.93241417964257,31.36732890321788,46.12354856911055,13.069454690420073,29.934131666371776,31.369479702680103,46.12585990938972,13.069622296591888
06a10d_1695798345,1,651.2832465653487,36.81671680836929,24.757437025621144,86.10879749708386,4.412028666695392,43.49370646526239,39.105485095346125,77.06718842675967,-32.144253121009,43.65550266750455,39.28359313119494,77.2716274750033,-32.11794353002915
06a10d_1695798345,2,651.0281379454859,34.27445017746688,29.167708692720716,77.54414548315992,18.018413381329083,34.02081018994891,30.94339273524637,62.66021920098752,-17.219871755055237,34.1840864233036,31.190508403606948,62.85990751012237,-17.19229228967663
06a10d_1695798345,1,651.2832465653487,36.81671680836929,24.757437025621144,86.10879749708386,4.412028666695392,43.49370646526239,39.105485095346125,77.06718842675967,-32.144253121009,43.65550266750455,39.28359313119494,77.2716274750033,-32.11794353002915
06a10d_1696644205,0,299.37470704204696,28.206805321476804,22.970104985527946,71.27919374580918,-8.222360300670232,28.02911144832388,22.53206133855893,69.57011859270693,-12.77955888197755,27.97248395980055,22.484388475592052,69.51188045442866,-12.776797823736217
06a10d_1696644205,1,289.3788088223636,21.184179606518263,20.188622317773234,47.282975258310074,10.718491417375162,21.109385214579806,20.651797413311613,45.98853081127804,5.105236405741152,21.098431298599756,20.6894529887169,45.91875735395595,5.108223845591567
06a10d_1696644205,6,297.11370649053646,24.480111779160538,25.96878500476265,32.69499584849393,7.382100923497546,23.829668361902172,24.53578945224158,34.68285429927457,0.8175659447520047,23.83534610501244,24.49833121114149,34.691652980455856,0.8205138949710999
06a120_1743603595,20,81.42699762896147,20.796999872637237,22.945266563606246,36.03769527038864,-38.93279123571381,25.445123670944483,27.211274910248633,41.72797406427655,-41.45586658522318,25.460016885805324,27.22432404730759,41.745504464010025,-41.45583760460876
06a120_1743603595,7,114.59060934325845,17.374138039673394,17.04130003583161,30.18662853957041,5.497283616367028,17.41229773777906,17.108724091631565,30.15080201649633,5.505242154020991,17.504890633265408,17.247571148166312,30.21795109991436,5.506065008993772
06a120_1743603595,16,88.16361816449424,6.576196816056938,6.014321593731514,12.606132201114871,0.7769586962490536,4.182161768718093,3.972744540536353,7.760107137745976,0.38504149558912104,4.145789280233187,3.9705775275412845,7.697405881368475,0.38538703551886044
06a123_1699063606,6,379.81056741898595,19.95870363112736,17.732689524464412,39.474579795242036,-18.376482472739042,20.919352329901308,18.663794607654047,41.810551572906526,-23.15974063720813,20.907753276259207,18.651796732445064,41.814223593229364,-23.154986510369724
06a123_1699063606,8,374.5227947214019,23.941313065899728,21.900385793716694,46.61614502278468,42.28910587217848,22.49882690940358,18.35252597393109,47.11935513772205,33.69479022349361,22.524914204440968,18.367021852395865,47.1855021070623,33.70187233524007
06a123_1699063606,7,405.3005908384615,18.540741380011323,13.076440782311085,39.386577127057954,-36.99047292037437,20.016096251097956,15.188416966841489,40.7422595912016,-43.322367287984775,20.039584630015007,15.185772928803184,40.79929035642904,-43.31743164142699
06a129_1745219714,18,253.15218367677772,27.22533025662466,25.25869272918265,45.55665469481927,-29.757897442681667,27.60574715203442,25.24091297915855,46.465809826236345,-30.245221329229935,27.60966402614854,25.148633821672828,46.62865736046005,-30.239576884420643
06a129_1745219714,11,262.3219219829844,24.090795370900434,22.71929199067188,38.1863668387618,-6.5974213989680095,24.0777254211709,22.292040480940017,38.24915995408691,-8.270416650406162,24.619920001019583,23.00149409393165,38.75705146276483,-8.262496347377265
06a129_1745219714,18,253.15218367677772,27.22533025662466,25.25869272918265,45.55665469481927,-29.757897442681667,27.60574715203442,25.24091297915855,46.465809826236345,-30.245221329229935,27.60966402614854,25.148633821672828,46.62865736046005,-30.239576884420643
06a12b_1740063201,11,303.58097307503675,30.67014178463752,27.33110222777116,78.27897218769289,-15.358341912208175,30.953981626536425,27.862749164385093,78.8914871421202,-16.70200022678091,30.77202641436791,27.738601987845442,78.74933802495616,-16.69920903235237
06a12b_1740063201,12,286.48180141466185,27.889451390050958,23.747293330420387,73.99500937247464,-10.365848061091015,28.609729525329943,24.443400235491346,74.53265450734779,-11.678770296640437,28.450046896027867,24.23621094730663,74.34498340970231,-11.676195912659296
06a12b_1740063201,21,282.80954659752604,37.87440600682969,32.57053533459357,56.74168190336253,4.7454680204825195,37.81445268264814,32.59165307879353,56.604584611202206,4.851153973528426,37.963249508295256,32.686545012414115,56.803664950091424,4.855446090973317
06a12d_1742907357,3,938.7055571914908,68.82361429955752,43.38769305211098,176.6205872167727,-14.027109394388162,77.60445503450744,84.89316731802685,119.58874804567444,-109.65932951129116,78.03471615505212,85.26426294855838,120.2504582273241,-109.58889737145796
06a12d_1742907357,4,941.3513744678197,58.12563445291926,55.49905631353295,114.65034800386067,36.253518923331285,52.241186291917415,45.755611854716776,87.12296401470508,-50.98285892949673,52.772869557547324,46.269609780946425,88.18513377132331,-50.895983889988884
06a12d_1742907357,2,863.4194570814411,83.2748488079515,52.01241382696074,199.12393711749442,57.42187984013992,84.14669898086363,96.66556813085383,129.25892257434495,-33.5280469689792,84.46273319685439,96.97426685064731,129.6962820110129,-33.45752547733673
06a137_1741978842,4,558.7597471760669,78.91099993004522,56.08423773961288,203.07121037019263,31.37488866003514,104.79698508881866,99.77822532636651,227.730261723773,-29.779560775204118,104.8113165178108,99.70567213975477,228.07851743141353,-29.757022103053032
06a137_1741978842,0,653.4439625202252,161.9081780955949,131.57067038411438,371.64842568391254,-21.55926750955905,165.32118676871667,166.6233211518574,311.94354248398656,-86.17689905347584,165.0187576316914,166.18266790561702,311.65337705517214,-86.14859491702975
06a137_1741978842,6,530.0525047361455,112.12597904018794,75.06862812547195,284.8584729169678,-14.092823532235002,131.13428635835197,107.1888843770038,271.30748398441966,-58.044476634949035,131.23521978805948,107.18116452909638,271.57507270923384,-58.02878231822575
06a139_1742238217,40,93.04643915854705,7.223031741514697,6.068657577597097,14.862846253547167,7.580258494102921,7.348273144988761,6.391506367518268,14.989703931020616,8.428042756111509,7.348890630600647,6.383865156562002,15.00399120492659,8.428211784331083
06a139_1742238217,65,160.09818194097036,4.55925733077441,4.521236342265494,7.697497675897721,-3.63327483962388,4.674580683874653,4.435448094359967,7.625839289862361,-4.106180741028396,4.665733650459311,4.415576792236495,7.600365870609863,-4.105632308627236
06a139_1742238217,35,107.40675991871694,6.502704229315907,6.53392129632368,11.586392309841077,-7.165282141444266,6.27838432120974,6.370559391721491,11.595390387358265,-6.3164436077831425,6.271928266483375,6.367087283133348,11.579841905235421,-6.316273884367277
06a140_1744604216,0,410.1156872271905,64.34090857503807,59.393814203382476,119.88947654827895,-51.71389978594095,65.91464493940995,61.22715321826235,120.74778058733078,-55.6729123919128,65.66171500613098,60.92277848979929,120.45136753110751,-55.65695018657061
06a140_1744604216,0,410.1156872271905,64.34090857503807,59.393814203382476,119.88947654827895,-51.71389978594095,65.91464493940995,61.22715321826235,120.74778058733078,-55.6729123919128,65.66171500613098,60.92277848979929,120.45136753110751,-55.65695018657061
06a140_1744604216,0,410.1156872271905,64.34090857503807,59.393814203382476,119.88947654827895,-51.71389978594095,65.91464493940995,61.22715321826235,120.74778058733078,-55.6729123919128,65.66171500613098,60.92277848979929,120.45136753110751,-55.65695018657061
06a140_1744648828,12,164.86317663670033,11.663214265269408,9.568922628451688,22.130133934651788,-0.6677182798050296,11.78014542656398,9.529818359699297,22.19778893464013,-1.5824545513879968,11.772979245436927,9.51740606597668,22.185709188369966,-1.5822409597892602
06a140_1744648828,1,114.33742322259802,8.148504516423767,8.848059244830708,12.691527034965516,-5.466489937412078,8.22767169865204,8.695804165340608,12.794094003442504,-6.382309917247142,8.228523645481278,8.694922649565186,12.797045202260772,-6.382252998429408
06a140_1744648828,5,115.67591064219744,14.674446435188434,15.81224844695338,27.236554525740498,33.3061567125105,14.57306574589371,15.711216150295026,26.874591998371805,32.39083498466033,14.577506899327691,15.719257415851885,26.878662916274102,32.39098691760822
06a140_1745216890,27,920.6676549897735,329.68825478410173,187.2460817021199,776.6874974978513,-9.520531219432314,346.5241397625624,344.85926201343835,626.5939092034464,-138.08408183582253,346.73284964759785,345.1604395084786,626.8333924047225,-138.03791049769484
06a140_1745216890,30,961.5792511603138,119.51022295723598,89.19401170236333,318.7356702392144,-28.900114733853002,222.56866187401587,219.8733644558834,405.83744367618897,-137.84457935366822,222.58533860928634,219.8076907098818,406.17067109085156,-137.7910617539012
06a140_1745216890,29,962.3974510319432,171.35910285270563,71.94361458445769,562.973574175497,-30.444765993042097,248.6252505962058,211.29508576136897,484.70392300398663,-145.9717207641412,248.72198722512616,211.22710372269808,485.03786031159154,-145.91950307163336
06a140_1745258770,13,134.0125147518591,20.602427166509013,20.808286096489013,34.4669713008806,26.310034641099662,20.591091069869076,20.931195802932343,34.24935056620011,25.41851256201832,20.589018515549828,20.928714226065246,34.247371214808396,25.418566763148306
06a140_1745258770,26,148.17994273215913,11.463003670500731,11.390865371870646,21.75584500545502,-22.872805633003367,11.503676340029372,11.608408689813754,21.62486102496063,-23.734084864450907,11.503285313474878,11.608289150586664,21.624823022166847,-23.734083792826766
06a140_1745258770,4,133.25585425718003,16.572945745511,16.148285821750232,29.77729338951913,-2.9136660380037256,16.583570813347684,16.303832600825928,29.553844057552904,-3.805480871583029,16.584853228167056,16.305343477209547,29.55515692966946,-3.805453767520163
06a19f_1742303587,23,140.3964449696165,10.492809000831919,7.91203252776995,24.178081459751578,8.128525198263986,10.00923314289766,8.934345031156916,22.587359724329502,3.495009974736547,9.581255749703745,8.180497378638526,22.634349670345138,3.5061090773428987
06a19f_1742303587,11,192.8894909239421,11.161301587513641,8.436467309350284,19.355157157537114,-22.957222407574903,11.449650053451201,8.470355962030336,20.413534307310147,-27.64890094559749,11.748357797682868,8.541002202467439,20.750018534615858,-27.633269053493734
06a19f_1742303587,21,115.5059336872843,6.697449221924565,6.473086006510602,13.733412376568753,3.068343048001651,7.498714810604599,7.539401286936444,14.365541511122807,-0.6879164048072965,7.283749368294996,7.265177904871599,14.035814270621508,-0.6824333150523643
06a19f_1742670020,19,65.68821876488937,197.06785789746695,207.36853275709504,363.41289123394984,371.5143985738141,193.0508877606668,192.82465811181152,340.1677674831785,330.46408897905167,193.1901458054525,193.01451091368367,340.2584946974577,330.47332932788066
06a19f_1742670020,1,234.29325353309312,23.487307961060406,20.538988338369847,40.50399929202549,-7.359732871739027,23.496443295010074,21.013535817436473,41.66597916056669,-10.829560415312955,23.559691611981865,21.078381813237858,41.73911197365382,-10.827589194488922
06a19f_1742670020,9,181.71438208772017,199.1136552506534,182.1094036211685,368.6980327074848,352.8953397769063,193.15544835526842,185.9083047688427,328.9677019690726,296.610174343974,192.92758518028674,185.59718758178252,328.8349548649636,296.627098554927
06a19f_1743514781,3,182.43904533843988,8.321605552676619,6.73986638037795,17.407969108061362,-3.6423178286588325,8.735946196244049,7.583129640197402,17.12952777179781,-6.030459600306898,8.84940582120928,7.59158209324141,17.36685953396411,-6.020511612441595
06a19f_1743514781,135,113.4742492669651,7.104456729136783,5.10883835951315,14.452522508858832,13.569233670525534,7.159879436157458,5.142152182568357,14.51469084366459,13.868961462549976,7.130183568580984,5.06256675785335,14.418009695975812,13.872421174507636
06a19f_1743514781,103,103.59089617527343,4.694576514812287,5.18550595737679,7.308167890080263,-2.3376408948354026,4.683481694242954,5.163875626601507,7.360864892499837,-2.3759860977060328,4.70850772572934,5.204753857672319,7.409850983831174,-2.3741916691888036
06a1bb_1716809055,1,597.1334359894785,54.72578495464609,47.9589327141056,108.06205699855126,41.78958959785905,79.81936918310382,58.91961835766641,165.48319526850474,-33.595651452891616,86.82235591533866,68.59532050771276,172.87859679018698,-32.988718904202074
06a1bb_1716809055,0,595.4687685993706,97.12778013150398,95.41796670392992,194.69783484398152,178.44215100864096,95.30058305003637,94.48520954538361,192.74402932700016,166.77034922368364,95.2623179151518,94.26238341891231,186.68659179949861,168.27917123613815
06a1bb_1716809055,0,595.4687685993706,97.12778013150398,95.41796670392992,194.69783484398152,178.44215100864096,95.30058305003637,94.48520954538361,192.74402932700016,166.77034922368364,95.2623179151518,94.26238341891231,186.68659179949861,168.27917123613815
06a1bb_1717065909,2,1937.2884296294535,236.36453300572052,266.08852556411284,448.0695768910866,-79.24203872108205,388.7598886073989,373.9783595770738,697.0405800255886,-331.27221974522195,387.447886458195,386.9021075441243,682.2753084353136,-326.2930164683826
06a1bb_1717065909,4,1869.014231721098,378.7931635058111,243.8337832084459,902.9542221203554,10.165563980359593,535.082398199637,551.405693611492,1025.860126861689,-237.045639026034,525.337484456017,537.8202143724641,1011.0880113125785,-231.81098111018287
06a1bb_1717065909,3,1951.8427795950292,255.91532750407137,151.09023942002165,637.2000970377279,-76.20507096944948,430.70752227096773,384.5204428316414,857.507450496247,-324.1934670033629,426.04547765844734,373.57446705689347,842.141304289174,-319.0051481021378
06a1bb_1728954314,0,270.5253073834832,37.4476175215666,41.29524684591744,63.670083243156206,-20.57639601361234,37.659152545024,40.45769894477466,63.29636030282987,-23.33355801837456,37.65856312860815,40.45756758361113,63.29581643812843,-23.333538313228388
06a1bb_1728954314,0,270.5253073834832,37.4476175215666,41.29524684591744,63.670083243156206,-20.57639601361234,37.659152545024,40.45769894477466,63.29636030282987,-23.33355801837456,37.65856312860815,40.45756758361113,63.29581643812843,-23.333538313228388
06a1bb_1728954314,0,270.5253073834832,37.4476175215666,41.29524684591744,63.670083243156206,-20.57639601361234,37.659152545024,40.45769894477466,63.29636030282987,-23.33355801837456,37.65856312860815,40.45756758361113,63.29581643812843,-23.333538313228388
06a1bb_1737222904,22,1091.932088916682,185.03900999254887,110.93586497087723,579.3661078606679,45.64072766305458,294.5197982468873,250.6657720068652,576.854131797721,-172.09181665701897,294.4676738842174,250.65072729326232,576.7460735800516,-172.07636996463452
06a1bb_1737222904,8,730.8583251607874,157.08408984684397,89.5604894337621,374.8329133891155,-15.598912800093672,195.90781283325717,163.31647181610222,383.5955761892914,-84.7787791162242,195.77181329906253,163.12033530487633,383.473164308058,-84.7433606315202
06a1bb_1737222904,7,248.32530628807504,199.3131697450039,118.23376801616158,448.74093713683925,510.58270059275685,240.22214181272003,212.7920476006083,442.5877007854539,416.60659165829384,240.05726545459055,212.56715616456842,442.5027259596119,416.64535053332736
06a1bb_1740757677,0,403.05436964266255,22.89549534172073,24.63153426004867,40.06980950284423,-28.04984751739488,22.45101597127026,24.19637283938485,40.67235466558031,-31.166249251540933,22.449341730247077,24.19526820160852,40.671058059465125,-31.1661918425292
06a1bb_1740757677,0,403.05436964266255,22.89549534172073,24.63153426004867,40.06980950284423,-28.04984751739488,22.45101597127026,24.19637283938485,40.67235466558031,-31.166249251540933,22.449341730247077,24.19526820160852,40.671058059465125,-31.1661918425292
06a1bb_1740757677,1,404.9025413160156,15.017508370861757,14.246077853661149,24.90936391894838,-15.73148486014344,15.536505180929183,14.64695569261054,26.47404035644894,-19.325833448381672,15.530315093613055,14.64227472135754,26.47315702958764,-19.32576930114567
06a1bc_1724298731,0,211.99371577100132,10.199060270864615,8.577988598792661,19.24535965109229,-12.874000162624611,10.271513406002924,8.748735434012605,19.10420671212435,-13.7319326614859,10.324966745042298,8.819397683255792,19.168360916279166,-13.730479167076965
06a1bc_1724298731,2,199.3650419927399,10.673919169375504,11.47730217010374,19.222593206943596,-12.42029217183071,10.708677862264848,11.827797091053096,19.400744419813343,-13.276146586574015,10.719079313689305,11.839705707210008,19.35548939087751,-13.274930243723702
06a1bc_1724298731,2,199.3650419927399,10.673919169375504,11.47730217010374,19.222593206943596,-12.42029217183071,10.708677862264848,11.827797091053096,19.400744419813343,-13.276146586574015,10.719079313689305,11.839705707210008,19.35548939087751,-13.274930243723702
06a1bc_1741969915,0,243.51169178695224,21.55883997291722,21.44284656780343,33.36308330821088,-9.105248920316853,23.04081929000088,22.27105614680083,37.120369367816906,-13.602848414300922,23.020135481840505,22.24422754387902,37.095324937076555,-13.601553738433523
06a1bc_1741969915,6,213.24170101586756,16.29403808456815,13.165007775642366,29.528816715678076,15.357032334072045,14.056820412688433,11.006545675211996,27.17125135470495,10.990333291081555,14.073750914946961,11.009137275227957,27.209044428121935,10.991607503003934
06a1bc_1741969915,5,213.20026034023073,14.528092190080278,13.177785216168486,24.996211194755137,15.3127496827029,12.409863391500833,11.391914980326472,21.670557969827957,11.038177488395775,12.421091377872411,11.389985983958791,21.70641326929856,11.039438185329004
06a1be_1733792578,2,170.62165274788657,30.43879933444145,28.44340417761037,47.562339487564024,0.8125555948122098,30.46764194540101,28.223166730370018,47.64939341809224,-0.0448057096706691,30.500980593571533,28.25677420593583,47.69486650074912,-0.043970195412754265
06a1be_1733792578,1,143.5461931962151,23.350051595072962,21.804535461312266,41.49497748332898,17.26910323290278,23.28369066022488,21.848097188245923,41.51109397391775,16.41260332398096,23.309674114390994,21.879617929993042,41.55183868991665,16.41328645320246
06a1be_1733792578,0,145.04501752396936,15.122628127167085,11.730507850330923,32.88210548320858,1.6908514306142024,15.00160164762888,11.465918896217907,32.82677991050482,0.8358784979219251,15.01701915213053,11.489343238827322,32.85939037613338,0.8363923518612353
06a1bf_1734894883,0,979.0309288843812,550.842009964216,642.081002544298,926.8304755763575,-45.45213553819815,333.8407283618423,369.76843186728973,580.0272516620947,-171.55423198766243,333.849631733264,369.78706969392306,580.0382526145127,-171.5503388133709
06a1bf_1734894883,8,1072.7516922550585,111.34468379425216,76.3419688588217,273.5681932374088,-65.63624551246812,265.6719658020837,273.11623952838755,451.10436210564075,-103.62053269902299,265.61246124879693,273.0321010903651,451.0414878803158,-103.60856397578664
06a1bf_1734894883,1,988.4851826989619,481.34087515987966,591.1032201631707,882.0230992862209,-21.467511278733355,275.1372645293313,288.86042633502234,499.53048092792017,-171.09923539123338,275.14672728378525,288.88339196658325,499.54190235323915,-171.09539195064406
06a1bf_1743451241,1,242.90551303752466,16.443444707965547,9.588508526392957,45.0704087892768,8.825777191623274,15.761582850770566,8.989170341804924,45.166666204895975,5.3610062138337184,15.804720984753406,9.064626056821327,45.26534440572768,5.363668429309314
06a1bf_1743451241,0,242.47210588937818,17.867150533459267,11.920615245452355,47.268740508362406,8.745105690536292,17.552279994210746,11.601700537042404,47.862154584840376,5.451027574580365,17.61551406225926,11.694785584615687,47.96066251806073,5.453707263634101
06a1bf_1743451241,1,242.90551303752466,16.443444707965547,9.588508526392957,45.0704087892768,8.825777191623274,15.761582850770566,8.989170341804924,45.166666204895975,5.3610062138337184,15.804720984753406,9.064626056821327,45.26534440572768,5.363668429309314
06a1d3_1744914272,1,208.32666171299726,16.361025871192545,17.08863740426615,28.848143318227827,17.548330548701898,16.49926087581802,16.367250587899793,30.149849225292645,14.043319567959372,16.507878677343637,16.406681576373565,30.143732373967175,14.044713183845033
06a1d3_1744914272,0,206.8701441403701,17.292515756229825,13.462748111695568,35.79385717240857,-10.813588051659167,18.039194288241152,13.95351172575899,36.47005608739948,-12.81028131638925,18.039181289431973,13.983457792733407,36.46414797201878,-12.80936626155679
06a1d3_1744914272,1,208.32666171299726,16.361025871192545,17.08863740426615,28.848143318227827,17.548330548701898,16.49926087581802,16.367250587899793,30.149849225292645,14.043319567959372,16.507878677343637,16.406681576373565,30.143732373967175,14.044713183845033
06a1db_1743949942,2,325.6280631326378,49.41536972029883,30.47245598167418,125.10982851996158,-9.607181827770205,49.63656915077378,30.72083586452391,125.05554636270034,-10.529250069225384,49.61583667857587,30.720434623052288,125.00453507944563,-10.525904430514288
06a1db_1743949942,4,324.94692701959224,55.81858096695439,39.76237005680707,135.53217343782762,-9.421029846988347,55.91940410778794,39.8565603846215,135.2249201864328,-10.342818701998112,55.88170326129959,39.80146190998864,135.18624369615836,-10.33942891457724
06a1db_1743949942,5,176.89132256582343,61.64679274119597,46.03779723463572,141.1121146043514,136.82816257740103,61.67929290294137,46.12821883722565,140.64792286904068,135.8264106784673,61.636419039936335,46.06992756052039,140.62204852221925,135.8297698360572
06a1e6_1744996337,7,875.6240340266244,136.84186982570512,54.661061251956454,488.2363265391068,-14.667595646820473,216.16444349200165,202.06497528888585,400.8625242774344,-133.70398014915747,216.06392986130246,202.01370860436305,400.5282640448468,-133.66482525194567
06a1e6_1744996337,15,128.15665702243288,7.730426486441668,8.09578583502878,12.79082387380555,-13.346594517836778,7.508842387785738,7.861078686684741,12.652512857802257,-12.423691457447887,7.5127207613141085,7.861080669225779,12.660082085198976,-12.423555613199895
06a1e6_1744996337,16,128.20557272702084,7.293537344887196,7.017414241089174,13.111843099108446,-9.691239150309542,7.132453550432134,6.781988800537017,12.866958553409056,-8.768349214564793,7.135337721944448,6.782066921848976,12.87423661574739,-8.768198873280951
06a1eb_1744613479,121,1481.4237307943322,115.33961232506769,52.864392121638694,415.59414906607594,-802.8936641075265,188.47435775491982,147.55756138489465,473.22977664481846,-900.0766219645351,188.51002172766295,147.6049246596006,473.2617616804881,-900.0556363627632
06a1eb_1744613479,47,80.31109276054953,7.49242942940609,7.933210196480016,12.344895528653067,3.373930708639932,7.570589036137842,7.991961573321946,12.483692048879869,3.5376423692706425,7.568125302618671,7.989285983963704,12.482187335311067,3.537694391654256
06a1eb_1744613479,139,79.5357732864186,4.072663739891,4.538912307913688,6.563958554252305,9.476651059704338,4.080597668578359,4.489216414479792,6.607515344961219,10.380569829024495,4.080798501953975,4.485804534469679,6.590123024778485,10.380744752292372
06a1ec_1744782303,61,127.52712670755592,7.0190121158181515,7.374540418580495,12.529861075675134,-8.501075859264645,7.483448630584441,7.827318519961821,12.986515099110722,-11.365640829226422,7.4775273598256735,7.821328009605203,12.978192025752419,-11.36553075262944
06a1ec_1744782303,71,2582.6254137441547,298.94546870616193,330.52912812088545,694.7865002239272,-1807.6582870513498,252.60958212657988,244.6022231438783,587.2523664080205,-1911.4572276498366,252.6413921464257,244.49154380651652,587.4609222447589,-1911.4193726644744
06a1ec_1744782303,8,245.9156652202588,28.715747498387675,38.932723466331204,46.52471645678548,9.77147460538194,28.07324760974297,37.39724819657532,46.17897690928229,5.418838378789076,28.05130796800386,37.3738349380949,46.14416838728829,5.4205410224071215
06a1ed_1744644257,5,473.19011668438407,166.6727145217178,161.42961657650278,322.1993073250203,-52.59986035169544,167.1634785517318,162.16610536162443,320.8904787457758,-55.989649460362614,166.96757727243633,161.92207151578268,320.7633318162197,-55.9635151421881
06a1ed_1744644257,3,486.75862931773986,127.78367815938527,107.18583986327937,249.49665756235885,-75.06059554815226,128.8289803304232,108.56857561325603,249.20880992854504,-78.60423435278108,128.74740980971995,108.46871662547537,249.11506713644079,-78.57984278504068
06a1ed_1744644257,5,473.19011668438407,166.6727145217178,161.42961657650278,322.1993073250203,-52.59986035169544,167.1634785517318,162.16610536162443,320.8904787457758,-55.989649460362614,166.96757727243633,161.92207151578268,320.7633318162197,-55.9635151421881
06a2b0_1698890791,20,239.6367619477529,25.655445585235658,27.682310302392104,43.011406908949176,-30.300882049946978,33.20706819837992,36.02575943535182,53.06808580792868,-37.17331835869706,33.0762821607593,35.86669333322548,52.865580151840554,-37.17191874587843
06a2b0_1698890791,54,574.2275057758071,86.39151651754904,92.34818302886731,114.69871735972013,15.788987620632042,118.10760335733187,137.42319659904706,159.48890171768326,-16.89580301586159,118.7560446884866,138.05475592314008,160.46427282859244,-16.885839105867603
06a2b0_1698890791,33,281.6719698873143,35.97686213838037,40.1239627431889,54.48251258127655,-0.7813230602588987,35.21996733293243,39.31442089164977,54.25226121544288,-5.695202656377035,35.287671792967586,39.378618598964735,54.32790413131576,-5.694436793814532
06a2b0_1745092842,1,175.15141721456766,14.722422528364962,16.262445946601517,24.500641366426635,9.793004169470834,15.02942891956072,16.075330087151002,25.177735872285183,6.902625793077618,15.057827032404484,16.11621125553922,25.21057167104578,6.903571247118634
06a2b0_1745092842,9,101.28094987967452,5.726598696654088,5.383772652922953,12.360166275626161,4.416149994359316,5.744694648019776,5.376192284532777,12.325969214214414,4.9620282491378305,5.744402758519358,5.389177330557851,12.325192521473571,4.9622081413452435
