flight,truth_gap_dist_km,truth_gap_co2_kg,truth_full_dist_km,truth_full_co2_kg,lstm_gap_dist_km,lstm_gap_dist_err_km,lstm_gap_co2_err_kg,lstm_full_dist_km,lstm_full_dist_err_km,lstm_full_co2_err_kg,great_circle_gap_dist_km,great_circle_gap_dist_err_km,great_circle_gap_co2_err_kg,great_circle_full_dist_km,great_circle_full_dist_err_km,great_circle_full_co2_err_kg,linear_gap_dist_km,linear_gap_dist_err_km,linear_gap_co2_err_kg,linear_full_dist_km,linear_full_dist_err_km,linear_full_co2_err_kg
344305_1776723409,14.136383981302217,134.01292014274503,7074.772323869013,67068.84163027824,12.61000352322917,-1.5263804580730476,-14.47008674253249,7074.802276321065,0.02995245205147512,0.28394924544798417,12.533467229353388,-1.602916751948829,-15.1956508084749,7074.772293011788,-3.085722528339829e-05,-0.0002925264956866158,12.533469665484127,-1.60291431581809,-15.195627713955494,7074.77229596753,-2.79014830084634e-05,-0.0002645060589202331
344305_1776766626,714.1467276277045,6770.110977910639,6918.5651733639015,65587.9978434898,680.2713381298555,-33.87538949784903,-321.1386924396088,6897.548776632858,-21.016396731043642,-199.23544101029373,614.2766239330258,-99.87010369467873,-946.7685830255544,6884.463613756097,-34.10155960780412,-323.2827850819831,614.6745789217605,-99.47214870594405,-942.9959697323496,6884.938802055157,-33.62637130874464,-318.77800000689916
344341_1776752425,150.3365124661318,1425.1901381789296,1266.2465353802957,12004.017155405203,132.3890704643833,-17.9474420017485,-170.14175017657578,1266.0634062010686,-0.18312917922708039,-1.736064619072722,125.2165913743107,-25.119921091821112,-238.13685195046415,1265.8768872605428,-0.3696481197528101,-3.50426417525664,125.22036941671317,-25.11614304941864,-238.1010361084887,1265.8813322583349,-0.3652031219608034,-3.4621255961884163
344341_1776782923,67.71203133700728,641.910057074829,1067.1447006263684,10116.531761937973,66.93113336317828,-0.7808979738289992,-7.402912791898912,1067.1947892807225,0.050088654354112805,0.47484044327698943,66.33408544715653,-1.37794588985075,-13.06292703578511,1067.1442800791178,-0.0004205472505418584,-0.003986787935136817,66.33412405477006,-1.3779072822372171,-13.06256103560882,1067.1443260027975,-0.0003746235709058965,-0.003551431452187899
344341_1776792930,20.494270445090706,194.2856838194599,1105.0868145143284,10476.223001595834,17.776218862814968,-2.718051582275738,-25.767128999973995,1105.1089061057953,0.02209159146696038,0.2094282871067844,18.106145617220072,-2.3881248278706337,-22.63942336821361,1105.0672003886773,-0.01961412565106002,-0.185941911172049,18.10615038510475,-2.3881200599859547,-22.639378168666852,1105.0672059915976,-0.019608522730777622,-0.18588879548777187
344344_1776741161,2.2416182615337084,21.250541119339555,8309.80651491615,78776.96576140511,1.98251698710308,-0.25910127443062825,-2.456280081602356,8309.808778560884,0.002263644733830006,0.021459352076708457,2.0108473439797128,-0.2307709175539956,-2.1877082984118785,8309.793726269841,-0.012788646308763418,-0.12123636700707721,2.010847346984686,-0.23077091454902243,-2.1877082699247326,8309.793726273403,-0.012788642747182166,-0.12123633324328695
344345_1776735304,84.09710497431192,797.2405551564771,5886.947959127799,55808.266652531536,85.7043755914139,1.6072706171019888,15.236925450126854,5886.9888054520125,0.04084632421381684,0.38722315354698367,85.33941655587599,1.242311581564067,11.777113793227356,5886.94791673511,-4.239268855599221e-05,-0.00040188268751080615,85.3402517236819,1.2431467493699841,11.785031184027451,5886.948891691841,0.0009325640421593562,0.008840707119670697
344346_1776705985,64.4428455163823,610.9181754953042,8399.385861094044,79626.17796317155,64.2295976948946,-0.21324782148771249,-2.0215893477035145,8399.402423291744,0.01656219769938616,0.15700963419018082,64.13751869295193,-0.3053268234303772,-2.894498286119976,8399.38584927628,-1.1817764971056022e-05,-0.0001120324119256111,64.13785018470003,-0.304995331682278,-2.8913557443479956,8399.386226249275,0.00036515523061098065,0.0034616715861920965
3443d2_1776773286,8.184793603342968,77.59184335969134,924.3179565995699,8762.534228563924,12.467065723074075,4.2822721197311076,40.5959396950509,924.2442638534591,-0.07369274611085075,-0.6986072331308651,12.141019665748146,3.956226062405179,37.505023071601094,924.2317740797259,-0.08618251984398739,-0.8170102881210005,12.141021743787412,3.956228140444445,37.505042771413336,924.2317766582527,-0.08617994131725482,-0.8169858436875757
3443d2_1776782035,41.1058825359513,389.6837664408184,869.1812939647593,8239.83866678592,34.16297526678457,-6.9429072691667315,-65.81876091170062,869.263353568254,0.08205960349471297,0.777925041129879,34.27191097375205,-6.8339715621992525,-64.78605040964892,869.1804221036355,-0.0008718611238691665,-0.0082652434542797,34.272023404881764,-6.833859131069538,-64.78498456253922,869.1805572360582,-0.0007367287010993095,-0.006984188086421455
3443d4_1776763338,48.42753186448468,459.09300207531476,1355.4587214934622,12849.748679758022,43.30211342007703,-5.12541844440765,-48.58896685298453,1355.4590900004441,0.00036850698188573006,0.003493446188276721,43.262976866861244,-5.1645549976234335,-48.95998137747015,1355.4586983499526,-2.314350967935752e-05,-0.0002194004717603093,43.26297687335008,-5.164554991134601,-48.95998131595602,1355.4586983579306,-2.313553159183357e-05,-0.00021932483949058224
34440a_1776762420,22.989145046165277,217.93709503764683,1193.9668393859836,11318.805637379124,70.7489781771772,47.759833131011916,452.763218081993,1194.0459548497508,0.07911546376726619,0.7500145965136835,68.4749154096194,45.48577036345412,431.2051030455451,1193.966735106742,-0.00010427924166833691,-0.000988567211015834,68.47496806303069,45.48582301686541,431.2056021998841,1193.9667996765327,-3.9709450902591925e-05,-0.00037644559455657145
34440a_1776788432,86.82895294107827,823.138473881422,1336.6667737631378,12671.601015274548,75.43549234777521,-11.393460593303061,-108.01000642451302,1336.7235463302443,0.05677256710646361,0.5382039361692751,71.39608692779515,-15.432866013283117,-146.30356980592396,1336.6667160364418,-5.7726696013560286e-05,-0.0005472490782085515,71.3961105172333,-15.432842423844974,-146.30334617805036,1336.666744871268,-2.8891869760627742e-05,-0.000273894925330751
34440a_1776800280,73.36106426431836,695.4628892257381,1526.9170959417654,14475.174069527937,70.37875856987483,-2.982305694443525,-28.272257983324618,1526.9910862631407,0.07399032137527684,0.7014282466376244,63.13021764500571,-10.23084661931265,-96.98842595108393,1526.9166313100109,-0.00046463175453936856,-0.004404709033033214,63.13033747913901,-10.23072678517935,-96.98728992350024,1526.916779416505,-0.00031652526035941264,-0.003000659468207232
344416_1776750518,28.604926911133386,271.17470711754453,470.2498696283128,4457.968764076406,28.774278512817865,0.16935160168447894,1.6054531839688604,470.24575435901517,-0.004115269297642499,-0.03901275294165089,28.812455243775766,0.20752833264237935,1.9673685934497565,470.2450370946516,-0.004832533661215166,-0.04581241910831978,28.812455245961857,0.20752833482847066,1.967368614173902,470.24503709723547,-0.004832531077340718,-0.04581239461319001
344416_1776756361,28.952157678433032,274.4664547915452,421.0676966534294,3991.721764274511,24.537788010953726,-4.414369667479306,-41.84822444770383,421.04876797392933,-0.01892867950004984,-0.17944388166047248,24.138570655735702,-4.81358702269733,-45.63280497517069,421.03426106244694,-0.033435590982435315,-0.3169694025134868,24.138578249562553,-4.813579428870479,-45.632732985692144,421.0342698591393,-0.033426794290107864,-0.3168860098702226
344416_1776766364,120.96101502254871,1146.7104224137618,1543.9773992564706,14636.905744951342,110.92662391873048,-10.034391103818223,-95.12602766419676,1544.1627764503555,0.18537719388496043,1.757375798029425,104.2740159148497,-16.68699910769901,-158.19275154098662,1543.8861927555156,-0.09120650095496785,-0.8646376290530953,104.27551896322542,-16.685496059323285,-158.17850264238476,1543.8879166940005,-0.08948256247003883,-0.8482946922159681
344416_1776780195,36.69994143980253,347.91544484932797,1634.0996644701022,15491.26481917657,33.53910611541818,-3.160835324384351,-29.964718875163648,1634.3116650562404,0.21200058613817419,2.0097655565898913,32.73997824499009,-3.9599631948124383,-37.54045108682192,1634.0596536740381,-0.040010796064052556,-0.37930234668721824,32.74002288458022,-3.959918555222309,-37.54002790350749,1634.0597045690447,-0.03995990105750025,-0.37881986202510237
344416_1776798228,70.43785835627817,667.750897217517,555.1043684139568,5262.38941256431,68.55364134246818,-1.8842170138099874,-17.86237729091868,555.6041171983132,0.49974878435648407,4.7376184756994695,58.66088550064527,-11.776972855632899,-111.64570267139989,555.1021298164131,-0.002238597543623655,-0.02122190471355225,58.6611090256873,-11.776749330590867,-111.64358365400143,555.1023977326442,-0.001970681312513989,-0.018682058842632614
344417_1776749870,1.807979101294499,17.139641880271853,481.3910138142329,4563.586810958928,1.8671944408924965,0.05921533959799752,0.5613614193890165,481.394924453749,0.0039106395161070395,0.03707286261269473,1.8227209914279339,0.014741890133434854,0.1397531184649624,481.38184493545384,-0.009168878779064471,-0.08692097082553119,1.8227209946751952,0.014741893380696203,0.139753149249,481.38184493927145,-0.00916887496146046,-0.08692093463464516
344417_1776766140,148.60367515719378,1408.762840490197,1019.2869584959527,9662.840366541632,143.24652646561782,-5.357148691575958,-50.785769596140085,1020.3103232702057,1.0233647742529683,9.70149805991814,122.59293678439211,-26.01073837280167,-246.58179977415983,1019.286871772812,-8.67231407255531e-05,-0.0008221353740782434,122.59601968510866,-26.00765547208512,-246.55257387536693,1019.2904608157507,0.0035023197980308396,0.03320199168533236
344417_1776774840,74.88876760923623,709.9455169355595,1107.612876515627,10500.170069368145,72.04174344271897,-2.847024166517258,-26.989789098583607,1107.9222351027115,0.30935858708448905,2.9327194055609564,64.62857075895593,-10.260196850280295,-97.2666661406572,1107.603594082772,-0.009282432855115985,-0.08799746346649955,64.62886681848974,-10.259900790746485,-97.26385949627668,1107.6039433606315,-0.008933154995474979,-0.0846863093571028
344417_1776788267,11.419928786173768,108.26092489292733,581.9358984973278,5516.752317754668,10.721606608845358,-0.6983221773284107,-6.620094241073334,581.9426073087593,0.006708811431508366,0.0635995323706993,10.65619276068796,-0.7637360254858088,-7.240217521605468,581.9358531994876,-4.529784018814098e-05,-0.00042942352498357653,10.656194191030941,-0.7637345951428269,-7.240203961953999,581.9358549398291,-4.355749865680991e-05,-0.000412925087266558
344417_1776795720,1.9721661041431526,18.69613466727709,582.9919028139685,5526.763238676422,2.096981069652552,0.12481496550939952,1.1832458730291076,582.9937575720767,0.0018547581081520548,0.01758310686528148,2.056657571791836,0.08449146764868343,0.8009791133095189,582.9763743116645,-0.015528502304050562,-0.14721020184239933,2.0566575816514536,0.084491477508301,0.8009792067786935,582.9763743230689,-0.015528490899669123,-0.1472100937288633
344446_1776761463,29.96794644686157,284.0961323162477,1469.5086033052671,13930.941559333933,28.75800999901599,-1.2099364478455819,-11.470197525576117,1471.8963432717544,2.3877399664872883,22.635774882299494,26.995733385938593,-2.9722130609229787,-28.17657981754984,1469.437743137856,-0.07086016741118328,-0.6717543870580176,26.995765281613462,-2.9721811652481094,-28.176277446552078,1469.437781703418,-0.07082160184904751,-0.6713887855289704
344446_1776784364,41.52049877676332,393.6143284037163,437.3541847430019,4146.117671363658,36.96331342682687,-4.5571853499364465,-43.20211711739751,437.2801988039364,-0.07398593906549422,-0.7013867023408853,37.45283145626313,-4.067667320500192,-38.56148619834182,437.2669385877845,-0.08724615521737178,-0.8270935514606845,37.45285940161773,-4.067639375145589,-38.56122127638019,437.26697103275694,-0.08721371024495284,-0.826785973122153
344446_1776791299,17.540148602739038,166.28060875396608,589.8811939658221,5592.073718795994,22.50802251363628,4.967873910897243,47.09544467530586,595.1321934822047,5.250999516382535,49.779475415306436,18.72920880015878,1.1890601974197423,11.272290671539158,589.7552821353283,-0.1259118304938056,-1.1936441530812771,18.729213989458014,1.1890653867189762,11.272339866095894,589.7552881396762,-0.12590582614598134,-1.1935872318639031
344449_1776750333,92.51819151133715,877.0724555274762,1407.2573201830628,13340.799395335436,90.82220831833367,-1.6959831930034852,-16.07792066967304,1407.3449359964584,0.08761581339558688,0.8305979109901637,77.2285969617056,-15.289594549631545,-144.94535633050705,1407.2572513240198,-6.885904303999268e-05,-0.0006527837280191306,77.22908062968445,-15.289110881652704,-144.94077115806763,1407.2578413930087,0.0005212099458731245,0.00494107028687722
344449_1776765619,75.41685154099906,714.9517526086711,1446.7023649942296,13714.738420145297,73.3123183644939,-2.104533176505157,-19.95097451326889,1447.4342640325074,0.7318990382777883,6.938402882873434,64.49727969680406,-10.919571844195005,-103.51754108296865,1446.6807688846498,-0.021596109579832046,-0.2047311188168078,64.49763372360376,-10.919217817395307,-103.51418490890751,1446.6811837576242,-0.021181236605343656,-0.20079812301865788
344449_1776776356,44.54388940354595,422.2760715456156,1483.5456338803474,14064.012609185695,49.17965716378493,4.635767760238984,43.94707836706557,1484.1494631457513,0.6038292654038742,5.724301436028727,47.57871188615113,3.034822482605186,28.770117135097166,1483.5188446134684,-0.026789266878950002,-0.25396225001244604,47.578846713883415,3.034957310337468,28.7713953019992,1483.5190016786003,-0.026632201747133877,-0.25247327256282914
344449_1776789070,51.50807355855452,488.2965373350969,1123.7970362813867,10653.595903947546,55.20176823318678,3.693694674632262,35.016225515513845,1123.5861024497765,-0.2109338316101912,-1.9996527236646127,54.64317902289209,3.1351054643375704,29.72079980192017,1123.5453740063874,-0.2516622749992621,-2.3857583669930045,54.64323225642656,3.1351586978720363,29.721304455826907,1123.5454369432734,-0.25159933811323754,-2.385161725313492
34444b_1776757149,51.74529276887539,490.54537544893867,507.1887939802549,4808.149766932816,47.464512987526405,-4.280779781348983,-40.58179232718836,507.1945439909589,0.005750010703991393,0.054510101473838404,47.446440923467485,-4.298851845407903,-40.75311549446692,507.1871935119465,-0.0016004683084247517,-0.015172439563866647,47.44656487243525,-4.298727896440134,-40.75194045825247,507.18734458377423,-0.0014493964806661097,-0.01374027863671472
34444b_1776766717,97.74445876844754,926.6174691248827,1818.531393378318,17239.677609226455,89.7207947966079,-8.023663971839639,-76.06433445303978,1819.0011795614862,0.46978618316825305,4.453573016435039,81.2281029558047,-16.516355812642843,-156.57505310385415,1818.5313037487485,-8.962956940195e-05,-0.000849688317930486,81.22913856247379,-16.51532020597375,-156.56523555263118,1818.532525115511,0.0011317371929635556,0.010728868589294508
34444b_1776779049,113.1063796742497,1072.2484793118872,1858.6516809963948,17620.017935845823,106.70775984119169,-6.398619833058007,-60.658916017389906,1858.7777617039985,0.12608070760370538,1.195245108083127,93.57990848791013,-19.526471186339563,-185.11094684649908,1858.6516127028776,-6.82935171880672e-05,-0.0006474225429428771,93.58135852285,-19.5250211513997,-185.09720051526915,1858.6533078780478,0.0016268816530100594,0.015422838070535363
34444b_1776795567,76.08855078168548,721.3194614103784,1854.3111915735835,17578.87009611757,70.91163206678054,-5.176918714904943,-49.07718941729886,1854.4171866746706,0.10599510108704635,1.0048335583051995,65.21606022666542,-10.872490555020065,-103.07121046159021,1854.3103507819017,-0.0008407916818669037,-0.007970705144098247,65.21634862822502,-10.872202153460464,-103.0684764148052,1854.3107001852195,-0.0004913883640256245,-0.00465836169096292
344455_1776750415,78.55770024407025,744.726998313786,1515.1396946418424,14363.524305204666,64.82302360217737,-13.734676641892875,-130.20473456514446,1515.1047652007067,-0.03492944113577323,-0.33113110196713025,64.99826630753806,-13.559433936532187,-128.54343371832513,1515.0971657489915,-0.04252889285089623,-0.40317390422649624,64.99859569887616,-13.559104545194089,-128.54031108843998,1515.097572004253,-0.0421226375895003,-0.39932260434846284
344455_1776763026,49.03640895080932,464.8651568536724,1593.484976928673,15106.23758128382,77.64755169503067,28.611142744221354,271.23363321521845,1593.5269361278156,0.04195919914263868,0.3977732078722147,74.64794968327519,25.61154073246587,242.79740614377644,1593.4848999873943,-7.694127862123423e-05,-0.0007294033213293005,74.64795028100517,25.61154133019585,242.79741181025665,1593.4849007191633,-7.62095096433768e-05,-0.0007224661514192122
344455_1776775146,54.18471926177166,513.6711386015954,591.5517892654523,5607.910962236488,56.59949501274639,2.4147757509747265,22.89207411924041,591.5807706182798,0.028981352827486262,0.27474322480456975,56.32863390328186,2.1439146415102,20.3243108015167,591.5516954535287,-9.381192353430379e-05,-0.0008893370351051999,56.32882658663963,2.144107324867967,20.32613743974833,591.5519273675548,0.0001381021024826623,0.0013092079315356387
344455_1776781850,22.798149348685417,216.12645582553776,599.8549230051906,5686.624670089207,23.13890529726695,0.34075594858153124,3.2303663925529165,600.7388405202689,0.8839175150783376,8.379538042942642,23.420197351121256,0.6220480024358395,5.897015063091758,599.8187979517033,-0.03612505348723971,-0.3424655070590325,23.42021478202299,0.6220654333375712,5.897180308040176,599.8188180511888,-0.036104954001757505,-0.3422749639366612
344455_1776789510,9.563165911217197,90.65881283833903,891.3433502106992,8449.934959997428,8.064230008507504,-1.4989359027096931,-14.209912357687891,891.3477552636643,0.004405052965125833,0.0417599021093929,8.101221633444975,-1.461944277772222,-13.859231753280666,891.343288994556,-6.121614319454238e-05,-0.0005803290374842618,8.101221861144765,-1.4619440500724323,-13.85922959468666,891.3432892537735,-6.095692572216649e-05,-0.0005778716558461383
344455_1776799836,23.300733268500803,220.8909513853876,946.4434045114633,8972.283474768672,38.94902917357314,15.648295905072334,148.34584518008575,945.8355461461825,-0.6078583652807765,-5.762497302861762,38.35900803223638,15.058274763735579,142.75244476021328,945.8227035415516,-0.6207009699116952,-5.884245194762871,38.359049103063576,15.058315834562773,142.7528341116551,945.8227506842968,-0.6206538271665067,-5.883798281538485
344459_1776753430,1.4040817871589255,13.310695342266614,1696.9505277958092,16087.091003504273,1.5200729513138258,0.1159911641549003,1.0995962361884548,1696.9715869926808,0.021059196871647146,0.19964118634321495,1.5283409902319725,0.12425920307304694,1.177977245132485,1696.9362340379384,-0.014293757870746049,-0.13550482461467256,1.5283409946471926,0.12425920748826713,1.1779772869887724,1696.936234042986,-0.014293752823277828,-0.13550477676467382
344459_1776775068,44.88232963979457,425.48448498525255,1062.1203264273752,10068.900694531518,46.28902704491562,1.4066974051210508,13.335491400547562,1062.1817587574446,0.061432330069465024,0.5823784890585284,45.91669028836491,1.0343606485703418,9.805738948446841,1062.1203131196464,-1.330772875007824e-05,-0.00012615726855074174,45.91670152611149,1.0343718863169187,9.80584548228439,1062.1203264553226,2.7947407943429425e-08,2.6494142730371095e-07
344459_1776784754,2.0025338022009405,18.984020444864917,1123.7426176018269,10653.08001486532,1.8923319710202806,-0.11020183118065985,-1.0447133595926554,1123.747324291763,0.004706689936256225,0.04461942059570902,1.8499982446931122,-0.1525355575078282,-1.4460370851742115,1123.7275324513898,-0.015085150437016637,-0.14300722614291772,1.8499982522017495,-0.15253554999919094,-1.4460370139923302,1123.727532460106,-0.015085141720874162,-0.14300714351388708
344481_1776775679,161.64307231027942,1532.376325501449,1058.8967386001327,10038.341081929259,151.44481384156862,-10.198258468710804,-96.67949028337843,1058.9887095973418,0.09197099720904589,0.871885053541755,140.96044930253913,-20.68262300774029,-196.07126611337796,1058.8967209486245,-1.765150818755501e-05,-0.0001673362976180215,140.96248623222974,-20.680586078049686,-196.05195601991102,1058.8991355616795,0.002396961546764942,0.02272319546333165
344481_1776785212,1.2310100925691785,11.669975677555813,1102.375075692532,10450.515717565204,1.3076645260030213,0.07665443343384282,0.7266840289528299,1102.4226558858875,0.04758019335554309,0.4510602330105485,1.275852805597216,0.04484271302803755,0.425108919505796,1102.3663803301595,-0.008695362372463933,-0.08243203529095809,1.2758528080200597,0.044842715450881254,0.4251089424743543,1102.3663803331192,-0.0086953594127408,-0.08243200723278278
34448d_1776749286,41.16545618877986,390.24852466963307,494.79839948807614,4690.6888271469625,48.19628132583675,7.030825137056894,66.65222229929935,494.65979250849546,-0.13860697958068613,-1.3139941664249046,47.8214826070248,6.656026418244942,63.09913044496205,494.6344142981483,-0.16398518992787103,-1.5545796005162176,47.821632688643675,6.656176499863818,63.100553218709,494.634586109374,-0.1638133787021161,-1.5529508300960606
34448d_1776755387,38.58988708219355,365.83212953919485,497.11325204526196,4712.633629389084,40.79007918907955,2.200192106886,20.85782117327928,497.0992410570952,-0.014010988166774041,-0.1328241678210179,40.878105087824565,2.288218005631016,21.692306693382033,497.08881820219716,-0.024433843064798566,-0.2316328322542904,40.878182824163126,2.288295741969577,21.693043633871593,497.088909650027,-0.024342395234953074,-0.23076590682735515
34448d_1776764114,45.58046841145468,432.1028405405904,637.8187100541425,6046.521371313271,41.28145390193392,-4.2990145095207595,-40.7546575502568,637.871872549132,0.05316249498957859,0.503980452501205,39.907372452113314,-5.673095959341367,-53.78094969455616,637.7759451587876,-0.04276489535482142,-0.40541120796370705,39.90744471168118,-5.673023699773502,-53.7802646738528,637.7760311814178,-0.04267887272465032,-0.40459571342968503
34448d_1776771855,1.470851776066377,13.943674837109254,703.5854321676442,6669.989896949267,1.4872396591306,0.016387883064223008,0.15535713144883412,703.5924821028354,0.007049935191275836,0.06683338561329492,1.514104676223883,0.043252900157505936,0.41003749349315627,703.5793737587617,-0.006058408882495314,-0.05743371620605558,1.5141046762746149,0.0432529002082378,0.41003749397409434,703.5793737588206,-0.006058408823605532,-0.05743371564778045
34448d_1776782142,13.824765001392201,131.05877221319807,3423.265580628482,32452.557704358012,14.431603287822867,0.6068382864306656,5.7528269553627105,3423.272281660552,0.006701032069940993,0.06352578402304061,14.3370642831724,0.5122992817801979,4.856597191276276,3423.265547070134,-3.355834815010894e-05,-0.00031813314046303276,14.337066995853135,0.5123019944609339,4.856622907489654,3423.2655500588185,-3.056966352232848e-05,-0.000289800410191674
3444c4_1776696833,34.43700664210262,326.4628229671328,7228.075753082619,68522.15813922323,33.63331507356397,-0.8036915685386461,-7.618996069746365,7228.185699327395,0.1099462447764381,1.0422904004806333,33.74283944528895,-0.694167196813666,-6.580705025793554,7228.068379136301,-0.00737394631778443,-0.0699050110925964,33.74285469768094,-0.6941519444216766,-6.580560433117494,7228.068393932047,-0.007359150571573991,-0.06976474741852144
3444c4_1776738783,118.38069242284493,1122.24896416857,7220.507674224764,68450.41275165076,349.9448064386498,231.56411401580485,2195.22780086983,7221.484658247709,0.976984022945544,9.261808537523757,295.33893019597167,176.95823777312674,1677.5640940892415,7220.008429301332,-0.49924492343143356,-4.73284187412999,295.36630548731245,176.98561306446751,1677.823611851152,7220.041667687299,-0.4660065374646365,-4.417741975164754
3444cb_1776746595,40.060165327036195,379.7703673003031,956.1144143859589,9063.964648378891,38.50690551302037,-1.5532598140158242,-14.724903036870014,956.2705284611062,0.1561140751473431,1.4799614323968127,37.81180409195412,-2.248361235082072,-21.314464508578045,956.1088844369784,-0.005529948980438348,-0.052423916334555544,37.811878837243334,-2.2482864897928607,-21.31375592323632,956.108972506078,-0.005441879880891065,-0.0515890212708473
3444cf_1776745757,72.46503028235222,686.968487076699,1904.218263735757,18051.989140214977,72.56163363651122,0.09660335415900079,0.9157997974273275,1904.3408953053777,0.1226315696205802,1.1625472800031003,65.46202279654707,-7.003007485805142,-66.38851096543274,1904.218164979732,-9.875602518150117e-05,-0.0009362071187206312,65.4623013067837,-7.002728975568516,-66.38587068838953,1904.2185019110543,0.00023817529722691688,0.0022579018177111723
3444cf_1776759544,14.65088151367079,138.89035674959908,1977.847899363731,18749.99808596817,14.716471157108911,0.06558964343812157,0.6217898197933925,1977.7851039966913,-0.0627953670395982,-0.595300079535391,14.754409508123077,0.10352799445228733,0.981445387407684,1977.783671726394,-0.06422763733689862,-0.6088780019537989,14.75440951984124,0.10352800617044977,0.9814454984958638,1977.7836717402788,-0.06422762345209776,-0.6088778703258868
3444cf_1776791139,38.581795541545254,365.755421733849,1943.14042253966,18420.971205675978,33.29698177827325,-5.284813763272005,-50.10003447581861,1943.143347488919,0.002924949259067944,0.02772851897596411,33.49969792488109,-5.082097616664164,-48.17828540597628,1943.1403294205993,-9.311906069342513e-05,-0.0008827686953736702,33.499706334759075,-5.082089206786179,-48.17820568033298,1943.1403398203684,-8.271929164038738e-05,-0.0007841788847508725
344648_1776749078,4.599436117324243,43.60265439223382,538.3054426184801,5103.135596023192,11.050513679595385,6.451077562271142,61.15621529033043,540.7215238932567,2.416081274776616,22.904450484882318,9.680432313579287,5.080996196255044,48.16784394049782,538.2626941847259,-0.04274843375424098,-0.4052551519902045,9.680433590055806,5.080997472731563,48.16785604149522,538.2626956512898,-0.0427469671902827,-0.40524124896388003
344648_1776758223,1.398580417301833,13.258542356021378,622.0378047127041,5896.918388676435,1.435731019095402,0.037150601793568994,0.3521877050030341,622.0863033828042,0.048498670100116215,0.45976739254910176,1.3708596072801422,-0.0277208100216908,-0.2627932790056288,622.029612487966,-0.008192224738081677,-0.0776622905170143,1.3708596102049144,-0.027720807096918598,-0.26279325127878833,622.0296124914616,-0.00819222124243879,-0.07766225737831974
344648_1776772320,1.5319623845210264,14.523003405259331,553.2991384932927,5245.275832916415,1.4638720172967177,-0.06809036722430872,-0.6454966812864468,553.3256312779015,0.02649278460876303,0.25115159809107357,1.4153473261533163,-0.11661505836771013,-1.105510753325892,553.2909780166465,-0.0081604766462533,-0.0773613186064813,1.4153473302234398,-0.11661505429758656,-1.1055107147411207,553.2909780213425,-0.008160471950191095,-0.07736127408781159
344648_1776780896,61.45378966622693,582.5819260358313,1915.484111537984,18158.78937738009,60.10077316754353,-1.3530164986834023,-12.826596407518656,1915.6254891507795,0.14137761279539518,1.3402597693003464,53.688501947003964,-7.765287719222968,-73.61492757823375,1915.4839762315878,-0.00013530639625969343,-0.0012827046365418938,53.688698100809525,-7.765091565417407,-73.61306804015702,1915.484211773024,0.0001002350400085561,0.0009502281792811119
344648_1776793622,47.28500820975659,448.2618778284925,1880.3921052543021,17826.117157810786,42.89075410550099,-4.394254104255602,-41.6575289083431,1881.0625991973222,0.6704939430201193,6.356282579830731,40.31357747068659,-6.971430739070001,-66.08916340638362,1880.3920062054285,-9.904887360789871e-05,-0.0009389833218028798,40.313691085137734,-6.9713171246188566,-66.08808634138677,1880.3921394297358,3.4175433711425285e-05,0.00032398311158431174
344696_1776793037,15.112515928239006,143.26665099970577,1334.3083914657066,12649.243551094898,13.503814737184985,-1.6087011910540205,-15.250487291192115,1334.3096080601724,0.0012165944658590888,0.011533315536344162,13.466421118942487,-1.6460948092965193,-15.604978792131003,1334.3083415227775,-4.9942929081225884e-05,-0.0004734589676900214,13.466421588361161,-1.6460943398778447,-15.604974342041968,1334.3083420925718,-4.93731347432913e-05,-0.00046805731736640157
344699_1776746827,95.54551870845158,905.7715173561211,945.4043581053139,8962.433314838376,87.93020894543253,-7.615309763019056,-72.19313655342066,945.5131716263115,0.10881352099761443,1.031552179057385,79.48417911315632,-16.061339595295266,-152.26149936339914,945.3877689584009,-0.01658914691302016,-0.15726511273543112,79.48460285439407,-16.060915854057512,-152.2574822964652,945.3882747279977,-0.016083377316249425,-0.15247041695804456
344699_1776756582,14.02656113078468,132.97179951983878,953.662286144336,9040.718472648306,11.710910172216868,-2.3156509585678116,-21.952371087222854,953.6431775151852,-0.0191086291507645,-0.18114980434924746,11.863652969487704,-2.1629081612969756,-20.50436936909533,953.6362843213954,-0.026001822940656893,-0.24649728147742736,11.86365430854366,-2.1629068222410197,-20.504356674844868,953.636285897247,-0.026000247088973083,-0.24648234240346484
345043_1776791610,1.287072689984414,12.201449101052246,1019.0763430087659,9660.843731723102,1.265781428928911,-0.02129126105550294,-0.2018411548061679,1019.091240799288,0.014897790522127252,0.14123105414976636,1.2113179320195069,-0.07575475796490716,-0.7181551055073199,1019.0725009981395,-0.0038420106263856724,-0.036422260738136175,1.211317932379403,-0.07575475760501105,-0.7181551020955047,1019.0725009985846,-0.0038420101813017027,-0.03642225651874014
345043_1776800250,72.20124963698476,684.4678465586155,903.47880482317,8564.979069723651,66.60014619958929,-5.601103437395466,-53.09846058650902,903.5007248312714,0.021920008101460553,0.20780167680184605,60.772705348124084,-11.428544288860671,-108.34259985839917,903.4500545912769,-0.02875023189312742,-0.27255219834684796,60.7729631180242,-11.428286518960554,-108.34015619974606,903.4503615152926,-0.028443307877410007,-0.26964255867784687
